"unitid","revenue","expenditure","enrollment","partic","women"
226578,1881.223,1882.304,2072.63636363636,128,1
226587,3148.766,3128.95,459.2,641,1
226806,2038.884,2038.884,871.4,69,1
226833,5755.942,5755.942,2436.4,293,1
226930,591.713,591.713,801.222222222222,158,1
227216,15549.512,14649.763,13527,618,1
227225,1245.416,1091.956,813,191,1
227304,1917.994,1917.994,1405.4,159,1
227331,4744.846,4639.156,863.5,352,1
227368,14870.806,14870.806,10628.8,704,1
227386,1782.274,1748.528,792.6,109,1
227401,1666.608,1666.608,981.4,167,1
227429,821.012,817.878,258.538461538462,166,1
227526,8790.907,8790.907,4483.6,554,1
227687,3077.665,3076.502,473.416666666667,351,1
227757,26441.681,26441.681,1848.8,653,1
227766,659.936,613.017,1584.1,201,1
227845,13205.616,12641.581,2121.4,452,1
227863,2731.76,2731.76,1015.05555555556,237,1
227881,9878.944,9878.944,9142.4,645,1
227979,815.938,815.938,3206,37,1
228042,1877.096,1712.076,590.807692307692,375,1
228149,7565.132,7374.908,1208.4,303,1
228158,2897.016,2895.067,2243,356,1
228246,46736.682,46736.682,3123.40740740741,452,1
228316,611.149,582.832,990.6,48,1
228325,2673.704,2621.586,746.2,281,1
228343,3921.012,3769.724,815.052631578947,626,1
228431,10631.459,10631.459,6004,864,1
228459,13410.856,13095.797,16272.4,505,1
228468,105.104,110.351,377.2,178,1
228486,861.21,861.136,61.7142857142857,82,1
228501,1335.849,1372.223,669.904761904762,268,1
228529,4895.627,4786.34,5088.4,364,1
228608,894.434,808.534,947.2,66,1
228705,4748.747,4748.747,2325.2,379,1
228723,13590.237,65196.155,22202,1299,1
228769,15391.672,15391.672,9455.05263157895,611,1
228778,22189.136,68966.521,20014.8,977,1
228787,2507.429,2722.979,6659.8,443,1
228796,22850.67,21102.227,7123,417,1
228802,4033.339,4013.514,2660,664,1
228875,48567.797,65474.793,5276.8,753,1
228884,1309.434,1329.014,392.222222222222,201,1
228981,2629.907,2529.175,660.6,480,1
229018,4366.319,4352.498,1071.35714285714,449,1
229027,14796.068,14796.068,10784.4,606,1
229063,7547.573,7923.631,3500.4,377,1
229115,8793.632,40820.876,12606.8,812,1
229160,9888.762,9512.476,724.875,385,1
229267,5021.714,4862.326,1229.2,794,1
229355,4818.194,4818.194,3390.6,265,1
229780,8274.036,8274.036,409.814814814815,575,1
229799,1436.1,1378.755,1231.4,61,1
229814,9060.558,9035.995,3173,638,1
229832,4306.977,4161.511,199.8,385,1
229841,337.586,337.586,1442.6,57,1
229887,2233.725,2122.725,568.307692307692,181,1
230038,26940.25,38803.695,13723.2,1336,1
230047,617.857,617.857,1394,66,1
230171,5679.248,5679.248,3209.33333333333,357,1
230597,1929.398,1929.398,1652.92857142857,244,1
230603,10137.973,10047.946,3342.6,671,1
230728,23432.14,23432.14,8817.8,1271,1
230737,12866.255,13029.714,8059.6,878,1
230746,2563.265,2511.035,3587.44444444444,154,1
230764,2783.372,28675.974,8164,351,1
230782,11657.682,11657.682,5627,840,1
230807,6237.036,6175.367,1106.2,697,1
230834,3295.759,3104.993,838.583333333333,850,1
230898,560.573,560.573,269.714285714286,166,1
230913,1469.809,1452.412,676.096774193548,494,1
230931,437.318,435.803,381.375,179,1
230959,8692.798,8692.798,1317.2,1565,1
230995,3877.982,3877.982,651.6,810,1
231059,6744.358,6736.025,961.205128205128,782,1
231077,205.433,205.443,99.8,66,1
231086,504.762,474.594,217.428571428571,154,1
231165,404.487,392.711,393.6875,155,1
231174,26143.257,30039.386,5867.2,1726,1
231420,1569.779,1569.779,397.826086956522,330,1
231554,4835.704,4698.981,408.8,331,1
231581,3260.853,3260.853,986.787878787879,694,1
231624,27113.046,27113.046,3581,1205,1
231651,721.035,721.035,1407.4375,187,1
231712,4630.121,4629.767,2720.13157894737,970,1
231785,1572.312,1572.312,377.75,82,1
232025,2246.192,2294.387,496.928571428571,326,1
232043,1736.363,1736.363,597.529411764706,532,1
232089,2312.615,2312.615,502.833333333333,458,1
232186,27851.78,27851.78,10159.8,999,1
232265,13901.503,13561.56,2339.6,568,1
232423,24698.646,24698.646,10987.6,409,1
232557,28167.327,28167.327,16012.2,995,1
232566,11061.852,12016.742,2585.4,352,1
232609,3855.498,3855.499,1146.55555555556,746,1
232672,166.186,166.186,827,71,1
232681,4463.131,4166.069,2442.93939393939,1007,1
232706,4654.325,4240.099,1340.52631578947,537,1
232937,10112.191,10112.191,2600,472,1
232946,161.153,161.153,7985.2,58,1
232982,27330.787,27330.787,8166.4,484,1
233019,231.727,234,496.578947368421,181,1
233277,10023.501,10466.728,4575.6,282,1
233295,3516.352,3448.879,772.15625,610,1
233301,1948.525,1907.108,388.029411764706,515,1
233338,222.213,222.213,524,23,1
233374,22569.913,22569.913,1548.6,314,1
233426,3348.376,3348.376,1126.23684210526,885,1
233541,3406.836,3406.836,1179.2,679,1
233611,2878.63,2878.63,449.388888888889,584,1
233648,97.612,97.612,608,27,1
233897,2598.18,2597.478,609.6,179,1
233921,9773.322,55182.879,11378.2,1057,1
234030,25581.406,25581.506,11863.4,790,1
234076,57988.844,64017.076,8549.76315789474,1244,1
234085,4604.551,4604.552,205.266666666667,546,1
234137,1209.046,1011.333,55,112,1
234155,4260.603,4260.603,2284,372,1
234164,3462.048,3470.58,670.909090909091,300,1
234173,2922.745,2883.373,767.5625,687,1
234207,5470.941,5360.073,898.2,1046,1
234669,730.286,708.752,1638,220,1
234711,456.325,454.209,664.285714285714,73,1
234827,5640.355,5633.041,4940.8,921,1
234845,264.765,248.267,770.4,48,1
234933,864.047,818.171,2538.8,259,1
234979,920.666,920.666,2033.8,182,1
235097,12461.903,13002.096,5023.2,758,1
235103,520.734,490.778,1040.2,159,1
235149,647.731,655.954,1623.42105263158,242,1
235167,1408.398,1408.398,1783.1875,186,1
235237,640.196,606.073,1424.6,148,1
235316,41589.499,41368.255,2650.94444444444,1134,1
235334,777.324,789.324,552.357142857143,132,1
235343,337.77,337.77,1810.92307692308,151,1
235431,657.955,606.822,1515.4,189,1
235750,249.324,244.044,498.2,69,1
236133,3781.473,3781.473,584.588235294118,312,1
236188,362.705,364.483,1691.92857142857,194,1
236230,3641.485,3486.924,1699,701,1
236258,1047.838,1047.838,492.4,197,1
236328,3293.063,3293.063,1426.2,936,1
236452,5003.603,6415.689,564.6,540,1
236577,10333.007,10348.952,1931.8125,538,1
236595,21308.757,21473.061,2690.6,777,1
236610,342.437,342.437,902.2,151,1
236638,707.116,707.116,1079.09523809524,220,1
236656,339.086,314.943,1325.6,51,1
236708,2513.244,2163.752,2058.2,410,1
236753,503.719,521.107,2220.8,163,1
236887,1217.079,1217.079,833,276,1
236896,531.969,531.969,766.7,66,1
236939,16417.757,27270.288,11550.4,812,1
236948,26835.162,67275.4,15273.2,1536,1
236975,861.475,853.413,1069.8,168,1
237011,8830.426,8827.01,7761.2,828,1
237039,640.548,640.547,894.4,143,1
237057,4384.739,4281.307,836.2,484,1
237066,3589.606,3509.692,1366.8,822,1
237109,396.623,396.623,1267,65,1
237118,7446.617,7432.571,393.088235294118,773,1
237136,35.823,35.823,74,29,1
237181,1846.039,1846.039,242.142857142857,521,1
237215,1136.848,1072.764,658.8,151,1
237312,10240.463,9935.424,682.2,895,1
237330,4601.06,4612.285,982.8,518,1
237358,5879.042,5783.905,445.03125,630,1
237367,3985.171,3851.162,1702.8,238,1
237385,3370.704,3166.081,456.166666666667,387,1
237525,12615.419,12615.419,4316.8,259,1
237640,4932.716,4620.788,177.6,381,1
237701,720.063,720.063,565.294117647059,204,1
237783,5375.938,5219.45,373.192307692308,388,1
237792,2698.964,2624.43,1537.6,232,1
237899,2622.91,2646.738,899.4,121,1
237932,3973.287,3973.287,1129.27586206897,482,1
237950,4697.26,4697.26,428.8,474,1
237969,6456.473,6456.473,689.352941176471,1069,1
238032,39098.544,37473.739,9464.6,448,1
238078,6228.579,6134.682,338.68,661,1
238263,643.569,642.097,1899.6,144,1
238333,2061.687,2061.687,662.4,688,1
238430,4589.234,4421.232,723.206896551724,501,1
238458,2836.2,2760.483,1791.4,1201,1
238476,5861.183,5861.183,1442.4,1364,1
238616,4878.625,4956.762,1616.9375,1090,1
238661,2042.968,1858.477,990.8,508,1
238722,28.409,28.409,948.5,19,1
238980,2774.727,2609.821,394.72972972973,509,1
239017,1954.991,1920.627,782.392857142857,540,1
239071,600.31,563.347,319.888888888889,306,1
239080,2557.548,2428.592,838.72972972973,680,1
239105,40555.666,40206.897,4310.6,1081,1
239248,495.508,495.508,2259,95,1
239318,1356.371,1329.689,665.346153846154,599,1
239512,2137.22,2135.832,293.269230769231,372,1
239628,1665.141,1611.122,403.757575757576,566,1
239716,3728.326,3728.326,1163.39393939394,1129,1
239743,412.741,410.567,159.571428571429,62,1
240055,309.945,305.223,3028,186,1
240107,3361.768,3310.059,1048.66666666667,835,1
240170,177.804,177.804,859.2,63,1
240189,3242.758,3188.184,4805.8,1214,1
240268,3466.036,3334.653,5835.2,1292,1
240277,13583.831,13583.831,2764.4,507,1
240329,2574.884,2507.039,5147.79310344828,1109,1
240338,2077.431,2037.061,518,554,1
240365,2790.096,2394.368,4964.625,693,1
240374,4309.168,4432.243,1692,538,1
240417,1893.506,1871.887,2858.6,778,1
240426,2331.292,2331.292,1068.47368421053,683,1
240444,30015.642,96682.459,14838.6,2141,1
240453,16998.831,16998.831,9064.2,969,1
240462,2169.181,1945.534,2340.8,677,1
240471,1752.714,1751.685,3079.2,432,1
240480,2516.825,2884.622,3895.2,895,1
240505,2678.059,2678.059,904.2,147,1
240514,1704.138,1704.138,324.904761904762,182,1
240596,1593.111,1593.111,253.4,118,1
240620,3314.86,3300.806,983.785714285714,224,1
240657,2130.014,2086.731,466.8,186,1
240666,5778.246,5778.246,743.333333333333,375,1
240693,1548.723,1573.102,528,161,1
240727,19050.316,20869.856,4098.85714285714,954,1
241100,277.841,277.841,206.769230769231,97,1
241225,425.121,413.032,656.911764705882,194,1
241377,1160.552,1160.552,482.791666666667,261,1
241410,2426.391,2426.391,2858.625,496,1
241739,2831.957,2831.957,4937.1052631579,404,1
242617,5443.222,5443.222,1868.87755102041,748,1
243106,341.706,341.706,1606.45,393,1
243115,668.478,668.478,2105.36111111111,375,1
243133,1325.573,1325.573,2025.23076923077,462,1
243142,736.889,736.889,1656.08695652174,230,1
243151,565.551,567.551,2015.92307692308,236,1
243179,544.063,545.426,2117.42857142857,308,1
243188,170.608,170.608,588.55,122,1
243197,1171.552,1171.552,5184,363,1
243212,487.14,487.14,1699.68421052632,218,1
243221,2149.975,2149.975,6570,539,1
243346,1439.465,1439.465,4427.76923076923,239,1
243443,1187.717,1187.717,2290.13333333333,284,1
243577,449.799,449.799,384.277777777778,74,1
243601,2998.701,2998.701,5768.25925925926,352,1
243665,985.884,985.884,861.5,100,1
243744,60924.514,100696.573,3473.76785714286,1487,1
243780,21313.95,43455.007,12877.6,954,1
245953,3348.612,3348.612,908.666666666667,211,1
247603,653.425,653.425,614.4,131,1
247834,1446.73,1446.73,5008.4,108,1
251260,1179.595,1179.595,1295.6,80,1
262031,447.803,429.167,1733.57142857143,105,1
364016,922.733,856.877,1058,273,1
364025,825.575,709.166,1634.6,229,1
366252,1135.538,1135.538,1391.8,310,1
366395,650.031,645.975,6695.96774193548,344,1
366401,1150.107,1128.442,1365.82608695652,314,1
366711,6636.949,6537.628,6984.8,746,1
369905,193.157,193.157,105,11,1
380368,82.523,82.523,225.333333333333,21,1
380377,197.598,191.298,283.75,41,1
384333,197.847,166.965,1646.8,58,1
384342,750.24,750.24,974.6,91,1
395362,141.011,88.88,372,32,1
399212,1249.108,1249.108,1486.35714285714,193,1
399911,2999.969,2980.17,265.4,325,1
403478,848.515,841.318,194.8,67,1
403487,1144.627,1134.037,227.8,74,1
404994,1730.41,1730.41,2456.85714285714,235,1
408844,1807.083,2045.064,1390.11111111111,142,1
409698,4334.488,4329.075,3777.6,262,1
413626,93.031,93.031,115,25,1
414823,2497.43,2497.43,835.8,293,1
414911,60.305,60.305,374.3,45,1
433660,16010.514,16010.514,6130.8,348,1
434016,362.447,319.805,45,64,1
434672,1540.559,1315.875,2819.55,341,1
436827,160.148,155.693,265.2,49,1
437103,739.824,767.721,2147.4,64,1
439288,2072.311,2072.31,610.95,316,1
442781,715.636,832.776,71.4,58,1
442930,2844.809,2763.408,427.333333333333,246,1
444219,1029.036,963.417,1157.53846153846,232,1
445188,1720.72,1635.552,3724.8,354,1
445708,1222.143,1219.596,1236.4,165,1
446048,3307.845,3201.201,540,400,1
446233,472.622,472.622,77.8888888888889,98,1
447689,2964.655,3159.417,4538.6,172,1
448594,577.846,537.986,840.923076923077,160,1
451750,1422.812,1422.812,475.166666666667,80,1
454184,180.791,179.81,327.692307692308,138,1
455770,1769.394,1769.394,74.4545454545455,121,1
460464,115.346,116.551,1118.16666666667,107,1
461759,238.746,238.746,67.3333333333333,22,1
464226,4180.778,5189.625,246.4,263,1
480189,1091.846,1071.806,275,121,1
482149,5418.188,5407.899,2756.8,328,1
482158,2717.182,2717.182,2567.6,235,1
482680,6095.522,6035.611,6893.8,288,1
482699,401.375,401.375,984.5,70,1
483045,845.926,845.926,1372.11111111111,82,1
485111,767.855,767.855,2324,258,1
486840,11361.72,13672.908,11743,644,1
486901,8000.997,7948.286,441.2,592,1
487092,748.91,748.91,561.333333333333,186,1
487524,1984.603,1897.555,1267,651,1
488785,1916.678,2140.843,77.8,138,1
489201,504.737,478.066,1161.54545454545,178,1
489937,1014.931,913.93,117.285714285714,99,1
490805,2829.351,2829.351,2900.33333333333,194,1
492069,62.345,62.345,21,13,1
800001,9041,9041,1328,803,1
